low,high,open,close,volume,base_currency,quote_currency,date
3.3078,3.8461,3.4154,3.7262,2687514.1,OMG,USD,2021-01-09
3.07,3.5815,3.5124,3.416,3287817.4,OMG,USD,2021-01-08
3.3532,3.95,3.7167,3.5156,3904857.9,OMG,USD,2021-01-07
3.3525,3.95,3.52,3.7167,4901428.1,OMG,USD,2021-01-06
3.1211,3.7631,3.2906,3.5209,7903997.3,OMG,USD,2021-01-05
2.65,3.4732,3.0579,3.2942,8011319.7,OMG,USD,2021-01-04
2.4825,3.0668,2.5426,3.0582,4587494.3,OMG,USD,2021-01-03
2.466,2.7446,2.5495,2.5454,2709066.4,OMG,USD,2021-01-02
2.443,2.7718,2.4812,2.549,2789748.7,OMG,USD,2021-01-01
12.61,13.49,12.7201,12.9977,21899.245,SNX,EUR,2021-01-26
12.7,14.99,14.5,12.7203,143103.364,SNX,EUR,2021-01-25
11.9,14.6836,11.9188,14.4657,88750.257,SNX,EUR,2021-01-24
11.5,12.7498,11.6392,11.9188,80942.78,SNX,EUR,2021-01-23
9.3675,12.49,10.2147,11.658,132211.278,SNX,EUR,2021-01-22
9.7,13.0,12.9999,10.1807,110136.109,SNX,EUR,2021-01-21
11.4001,12.9999,12.516,12.9998,75252.479,SNX,EUR,2021-01-20
12.5392,13.8396,12.9152,12.5392,82905.395,SNX,EUR,2021-01-19
12.3588,13.0498,13.046,12.8986,64190.48,SNX,EUR,2021-01-18
12.041,13.4857,12.8844,12.9748,75059.429,SNX,EUR,2021-01-17
12.3593,14.1703,12.5422,12.8702,108256.606,SNX,EUR,2021-01-16
10.9168,12.8285,12.1895,12.5694,143017.123,SNX,EUR,2021-01-15
11.5204,13.1893,12.7867,12.1893,104177.723,SNX,EUR,2021-01-14
11.2332,13.5632,12.19,12.7879,252090.228,SNX,EUR,2021-01-13
9.8511,13.2194,10.561,12.1992,311501.692,SNX,EUR,2021-01-12
8.0,11.5061,11.4398,10.562,220814.176,SNX,EUR,2021-01-11
9.8518,11.9875,10.7538,11.4722,378863.677,SNX,EUR,2021-01-10
9.0793,11.3499,9.6296,10.7552,151812.773,SNX,EUR,2021-01-09
8.0002,10.5,9.4675,9.6296,232200.019,SNX,EUR,2021-01-08
9.1431,10.7829,9.884,9.455,305717.677,SNX,EUR,2021-01-07
9.3294,10.8095,10.1465,9.8554,225207.066,SNX,EUR,2021-01-06
8.5597,11.0654,9.3631,10.0778,419709.23,SNX,EUR,2021-01-05
6.506,9.3801,7.4987,9.3723,421054.927,SNX,EUR,2021-01-04
6.3,7.5433,6.6299,7.4839,243229.5,SNX,EUR,2021-01-03
5.9083,7.0872,6.8632,6.6296,117048.524,SNX,EUR,2021-01-02
5.891,7.05,5.9241,6.8456,186994.5,SNX,EUR,2021-01-01
2.8004,3.013,2.917,2.855,1386398.71,XTZ,USD,2021-01-26
2.9033,3.1825,3.0457,2.9183,4570848.24,XTZ,USD,2021-01-25
2.91,3.2961,3.1686,3.0474,5882311.67,XTZ,USD,2021-01-24
2.8328,3.3994,2.914,3.1704,13806001.71,XTZ,USD,2021-01-23
2.3024,3.1135,2.4569,2.9192,11663360.75,XTZ,USD,2021-01-22
2.423,2.9333,2.9142,2.4584,6319968.82,XTZ,USD,2021-01-21
2.6444,2.9496,2.8723,2.9137,5859271.06,XTZ,USD,2021-01-20
2.8724,3.22,3.0346,2.8731,6922518.64,XTZ,USD,2021-01-19
2.845,3.1175,2.9726,3.0342,5120896.85,XTZ,USD,2021-01-18
2.6851,3.1136,2.853,2.9738,6827360.01,XTZ,USD,2021-01-17
2.6904,3.1882,2.7064,2.854,13772368.03,XTZ,USD,2021-01-16
2.4458,2.9,2.5535,2.7064,10493912.86,XTZ,USD,2021-01-15
2.4061,2.6275,2.5011,2.554,5837520.16,XTZ,USD,2021-01-14
2.2276,2.5022,2.2946,2.4995,4000042.52,XTZ,USD,2021-01-13
2.1947,2.4521,2.3299,2.2945,4928892.93,XTZ,USD,2021-01-12
2.0583,2.7708,2.7662,2.3299,13918777.87,XTZ,USD,2021-01-11
2.3918,2.9511,2.6481,2.763,11744244.67,XTZ,USD,2021-01-10
2.418,2.6984,2.458,2.6473,4621959.34,XTZ,USD,2021-01-09
2.25,2.5737,2.54,2.4573,6237891.71,XTZ,USD,2021-01-08
2.405,2.8,2.654,2.5369,9245437.41,XTZ,USD,2021-01-07
2.2972,2.7455,2.3841,2.654,9441602.35,XTZ,USD,2021-01-06
2.1361,2.4623,2.3273,2.3824,7518110.87,XTZ,USD,2021-01-05
2.0158,2.3645,2.1371,2.3297,9386577.67,XTZ,USD,2021-01-04
1.9538,2.23,2.0016,2.138,7415643.44,XTZ,USD,2021-01-03
1.95,2.06,2.0129,2.0012,4737231.52,XTZ,USD,2021-01-02
1.976,2.1329,2.0121,2.015,4329993.16,XTZ,USD,2021-01-01
7.301,7.595,7.468,7.408,160499.05877172,ETC,USD,2021-01-26
7.378,7.995,7.644,7.495,999464.37991537,ETC,USD,2021-01-25
7.426,7.9,7.574,7.65,902860.8879946,ETC,USD,2021-01-24
7.355,7.899,7.515,7.553,1585557.68094794,ETC,USD,2021-01-23
7.204,8.447,7.756,7.514,1487786.033024,ETC,USD,2021-01-22
7.5,8.909,8.859,7.756,788529.71538017,ETC,USD,2021-01-21
8.24,9.2,9.146,8.869,523750.20633071,ETC,USD,2021-01-20
8.825,9.649,8.96,9.146,946983.37968259,ETC,USD,2021-01-19
8.674,9.1,8.971,8.951,521632.96544473,ETC,USD,2021-01-18
8.45,9.46,9.029,8.96,614336.90933572,ETC,USD,2021-01-17
8.785,9.484,8.901,9.03,1091595.74018101,ETC,USD,2021-01-16
8.32,9.545,9.424,8.882,741377.01774271,ETC,USD,2021-01-15
9.112,9.95,9.627,9.421,1241580.1084615,ETC,USD,2021-01-14
8.722,9.989,9.068,9.657,1696767.86909475,ETC,USD,2021-01-13
8.751,10.61,10.52,9.08,2285332.61395689,ETC,USD,2021-01-12
7.202,12.63,11.646,10.514,6506973.13097746,ETC,USD,2021-01-11
7.862,15.0,7.862,11.646,9029157.21621388,ETC,USD,2021-01-10
6.728,8.144,6.988,7.855,1343104.38547505,ETC,USD,2021-01-09
6.67,7.375,7.28,6.992,676123.80429212,ETC,USD,2021-01-08
7.05,7.805,7.638,7.27,1016461.63280346,ETC,USD,2021-01-07
6.986,7.8,7.289,7.628,850386.14719499,ETC,USD,2021-01-06
6.627,7.42,7.051,7.289,805218.43949433,ETC,USD,2021-01-05
6.251,7.69,6.581,7.052,1633137.00745452,ETC,USD,2021-01-04
5.776,6.7,5.796,6.585,1237401.77759423,ETC,USD,2021-01-03
5.601,5.974,5.72,5.794,447328.92668853,ETC,USD,2021-01-02
5.613,5.888,5.682,5.72,192496.29156394,ETC,USD,2021-01-01
0.1763,0.1834,0.179,0.1776,607119.348617,NU,EUR,2021-01-26
0.1789,0.2,0.1821,0.1789,6415507.311939,NU,EUR,2021-01-25
0.169,0.1937,0.1703,0.1828,8793077.570138,NU,EUR,2021-01-24
0.1666,0.1776,0.1691,0.1703,4628048.028392,NU,EUR,2021-01-23
0.1553,0.1796,0.1621,0.169,8204006.6829,NU,EUR,2021-01-22
0.1606,0.1928,0.1906,0.1625,9561018.669481,NU,EUR,2021-01-21
0.1776,0.2005,0.193,0.191,10428030.053059,NU,EUR,2021-01-20
0.1615,0.2007,0.1843,0.1919,16625664.408937,NU,EUR,2021-01-19
0.1605,0.1987,0.179,0.1843,17971988.886098,NU,EUR,2021-01-18
0.1519,0.188,0.1583,0.1792,15337608.143248,NU,EUR,2021-01-17
0.149,0.1663,0.1501,0.159,7404973.861094,NU,EUR,2021-01-16
0.1424,0.1585,0.1537,0.1503,5751897.962664,NU,EUR,2021-01-15
0.1481,0.1635,0.1537,0.1537,4052711.584105,NU,EUR,2021-01-14
0.1402,0.1551,0.1437,0.1537,4290932.439511,NU,EUR,2021-01-13
0.1377,0.1518,0.1384,0.1433,18976538.58676,NU,EUR,2021-01-12
0.1147,0.1541,0.1541,0.1395,12749459.323439,NU,EUR,2021-01-11
0.1459,0.17,0.1633,0.1541,11187364.985613,NU,EUR,2021-01-10
0.1521,0.1694,0.1558,0.1633,7772047.509046,NU,EUR,2021-01-09
0.1493,0.181,0.165,0.1578,14841249.386511,NU,EUR,2021-01-08
0.1547,0.198,0.1598,0.1641,21957072.44164,NU,EUR,2021-01-07
0.1475,0.175,0.1484,0.1597,28062656.296322,NU,EUR,2021-01-06
0.1301,0.1598,0.1313,0.1484,24373426.058141,NU,EUR,2021-01-05
0.1187,0.1388,0.1242,0.1308,11470329.543285,NU,EUR,2021-01-04
0.1128,0.1307,0.1299,0.1242,11984977.6036,NU,EUR,2021-01-03
0.12,0.1391,0.1371,0.1303,6171334.592996,NU,EUR,2021-01-02
0.1327,0.1436,0.1328,0.1369,6411208.807078,NU,EUR,2021-01-01
3.1125,3.61,3.1466,3.3136,4126118.89,CGLD,USD,2021-01-26
2.7711,3.4464,2.7862,3.1459,9267401.98,CGLD,USD,2021-01-25
2.7053,3.009,2.8261,2.7947,4368093.85,CGLD,USD,2021-01-24
2.7091,3.1498,3.1429,2.8255,5595938.97,CGLD,USD,2021-01-23
2.8,3.95,3.0813,3.1439,23053985.19,CGLD,USD,2021-01-22
2.2241,3.8,2.2773,3.0814,18468540.89,CGLD,USD,2021-01-21
2.1153,2.6442,2.1655,2.2773,3193979.93,CGLD,USD,2021-01-20
2.1538,2.26,2.2453,2.1697,1336241.53,CGLD,USD,2021-01-19
2.077,2.444,2.1265,2.2402,2278713.06,CGLD,USD,2021-01-18
2.0211,2.1985,2.053,2.1217,1201498.31,CGLD,USD,2021-01-17
2.0,2.2,2.0041,2.0599,1485040.39,CGLD,USD,2021-01-16
1.9513,2.1487,2.081,2.0085,1440424.37,CGLD,USD,2021-01-15
2.0554,2.25,2.086,2.0806,1977006.27,CGLD,USD,2021-01-14
1.9,2.15,1.969,2.086,1359664.89,CGLD,USD,2021-01-13
1.8525,2.14,1.943,1.969,1535095.23,CGLD,USD,2021-01-12
1.7419,2.1884,2.1411,1.943,2650824.08,CGLD,USD,2021-01-11
2.0796,2.3229,2.2929,2.1394,2224448.76,CGLD,USD,2021-01-10
2.1186,2.4,2.3074,2.2846,3366579.39,CGLD,USD,2021-01-09
1.97,2.52,2.2175,2.3024,5313452.38,CGLD,USD,2021-01-08
2.13,2.55,2.3212,2.2175,5002153.76,CGLD,USD,2021-01-07
2.18,2.7171,2.5676,2.3297,8035242.34,CGLD,USD,2021-01-06
1.4916,4.28,1.4916,2.5645,33091836.27,CGLD,USD,2021-01-05
1.465,1.59,1.47,1.4917,1130305.09,CGLD,USD,2021-01-04
1.417,1.52,1.444,1.471,852438.75,CGLD,USD,2021-01-03
1.411,1.495,1.467,1.444,1077562.44,CGLD,USD,2021-01-02
1.45,1.5298,1.4804,1.4601,827875.75,CGLD,USD,2021-01-01
0.253,0.265263,0.261084,0.259085,32237925.0,XLM,USD,2021-01-26
0.26,0.277704,0.271539,0.26096,111337920.0,XLM,USD,2021-01-25
0.26158,0.283332,0.270084,0.271302,112883289.0,XLM,USD,2021-01-24
0.263321,0.279574,0.2696,0.270137,114539429.0,XLM,USD,2021-01-23
0.227052,0.2818,0.251372,0.269688,266129921.0,XLM,USD,2021-01-22
0.24203,0.294696,0.293775,0.251108,203313905.0,XLM,USD,2021-01-21
0.275,0.301874,0.298086,0.293775,159814522.0,XLM,USD,2021-01-20
0.293593,0.319835,0.304773,0.298107,217250417.0,XLM,USD,2021-01-19
0.2931,0.308826,0.303415,0.304989,143506453.0,XLM,USD,2021-01-18
0.286101,0.31898,0.2907,0.303666,254155612.0,XLM,USD,2021-01-17
0.277,0.311,0.283954,0.290785,207300899.0,XLM,USD,2021-01-16
0.26,0.313574,0.303149,0.283976,252682788.0,XLM,USD,2021-01-15
0.285648,0.324,0.303965,0.303218,276667951.0,XLM,USD,2021-01-14
0.272,0.31,0.279605,0.303965,292686005.0,XLM,USD,2021-01-13
0.2535,0.311608,0.271673,0.279541,563694011.0,XLM,USD,2021-01-12
0.2079,0.285609,0.2848,0.271443,738263416.0,XLM,USD,2021-01-11
0.261,0.326313,0.312307,0.2849,342475420.0,XLM,USD,2021-01-10
0.281001,0.33,0.297194,0.312323,366937263.0,XLM,USD,2021-01-09
0.2615,0.331,0.313395,0.297114,720917858.0,XLM,USD,2021-01-08
0.2901,0.416,0.3492,0.313033,1197013663.0,XLM,USD,2021-01-07
0.1925,0.439998,0.193321,0.349199,2096920899.0,XLM,USD,2021-01-06
0.150012,0.21,0.164205,0.19342,868476983.0,XLM,USD,2021-01-05
0.128517,0.16784,0.13675,0.164204,703595481.0,XLM,USD,2021-01-04
0.12408,0.13923,0.127654,0.136751,304037559.0,XLM,USD,2021-01-03
0.12699,0.1349,0.132502,0.127655,176330919.0,XLM,USD,2021-01-02
0.126631,0.14,0.127748,0.132462,197037420.0,XLM,USD,2021-01-01
0.55,0.5848,0.5557,0.5602,10817012.0,ALGO,USD,2021-01-26
0.5501,0.6341,0.5631,0.5562,46148993.0,ALGO,USD,2021-01-25
0.5481,0.5848,0.557,0.5631,31500578.0,ALGO,USD,2021-01-24
0.5021,0.5723,0.5087,0.5571,37273348.0,ALGO,USD,2021-01-23
0.4251,0.5398,0.4615,0.5085,37971899.0,ALGO,USD,2021-01-22
0.4487,0.55,0.5487,0.4616,36076820.0,ALGO,USD,2021-01-21
0.485,0.5498,0.5214,0.5486,29011009.0,ALGO,USD,2021-01-20
0.5152,0.574,0.5666,0.5211,29888785.0,ALGO,USD,2021-01-19
0.5415,0.6069,0.5867,0.567,41218687.0,ALGO,USD,2021-01-18
0.4828,0.5889,0.5186,0.5874,44467315.0,ALGO,USD,2021-01-17
0.4834,0.55,0.4865,0.5189,50695332.0,ALGO,USD,2021-01-16
0.425,0.498,0.4558,0.4866,46981062.0,ALGO,USD,2021-01-15
0.4296,0.4672,0.4502,0.4557,21006992.0,ALGO,USD,2021-01-14
0.3802,0.453,0.3992,0.4505,24835910.0,ALGO,USD,2021-01-13
0.3906,0.4346,0.4179,0.3989,30750423.0,ALGO,USD,2021-01-12
0.3701,0.4605,0.4575,0.4178,58417827.0,ALGO,USD,2021-01-11
0.41,0.5159,0.4864,0.4575,49546109.0,ALGO,USD,2021-01-10
0.4364,0.495,0.4557,0.4868,37023765.0,ALGO,USD,2021-01-09
0.4111,0.4881,0.4624,0.4557,45385940.0,ALGO,USD,2021-01-08
0.4335,0.52,0.5126,0.4615,55823324.0,ALGO,USD,2021-01-07
0.4572,0.5344,0.4804,0.513,74912404.0,ALGO,USD,2021-01-06
0.4033,0.496,0.4474,0.4807,95491653.0,ALGO,USD,2021-01-05
0.3676,0.4627,0.4262,0.4495,64466304.0,ALGO,USD,2021-01-04
0.3982,0.4373,0.4078,0.4258,67649218.0,ALGO,USD,2021-01-03
0.3819,0.4647,0.3987,0.4082,109087044.0,ALGO,USD,2021-01-02
0.3316,0.4349,0.3363,0.3991,112651562.0,ALGO,USD,2021-01-01
31435.34,32845.16,32260.52,32085.8,6382.09476374,BTC,USD,2021-01-26
31920.8,34888.0,32293.18,32261.87,23045.66293389,BTC,USD,2021-01-25
30931.21,33086.53,32110.0,32288.56,13618.80097809,BTC,USD,2021-01-24
31432.19,33488.79,32982.66,32112.01,16139.81478284,BTC,USD,2021-01-23
28732.0,33867.0,30855.9,32984.93,48155.72161708,BTC,USD,2021-01-22
30011.0,35628.24,35498.85,30855.95,50473.11375071,BTC,USD,2021-01-21
33387.01,36415.34,35921.91,35503.09,25445.70800774,BTC,USD,2021-01-20
35895.11,37857.0,36624.23,35917.28,18904.77910604,BTC,USD,2021-01-19
34736.46,37402.0,35820.01,36624.23,16609.64108414,BTC,USD,2021-01-18
33850.03,36860.0,36004.8,35820.0,19182.04934663,BTC,USD,2021-01-17
35372.59,37948.0,36754.6,36006.94,20861.42545209,BTC,USD,2021-01-16
34298.93,39697.0,39123.05,36754.67,36421.05918785,BTC,USD,2021-01-15
36751.11,40127.66,37393.67,39125.14,31868.76049365,BTC,USD,2021-01-14
32309.04,37888.0,34035.53,37393.66,39608.73718747,BTC,USD,2021-01-13
32500.0,36604.51,35456.89,34038.98,48227.62752035,BTC,USD,2021-01-12
30100.0,38273.88,38168.89,35452.59,102503.15672849,BTC,USD,2021-01-11
34444.0,41452.12,40257.43,38171.57,43736.57031589,BTC,USD,2021-01-10
38800.0,41406.94,40642.15,40257.43,27152.97102881,BTC,USD,2021-01-09
36565.08,41986.37,39510.55,40665.15,48522.48490272,BTC,USD,2021-01-08
36200.0,40425.0,36859.26,39505.56,50346.30569052,BTC,USD,2021-01-07
33352.54,37000.0,34043.91,36859.26,45744.10320015,BTC,USD,2021-01-06
29891.13,34499.67,32020.22,34030.64,42282.56920027,BTC,USD,2021-01-05
27678.0,33666.99,33082.84,32019.99,46045.38968508,BTC,USD,2021-01-04
32008.62,34810.0,32222.88,33080.66,36951.71650628,BTC,USD,2021-01-03
29039.0,33300.0,29413.29,32225.91,46675.24652146,BTC,USD,2021-01-02
28700.0,29688.88,28990.08,29412.84,22211.25251806,BTC,USD,2021-01-01
2.59,2.9702,2.6129,2.7398,214432.2,CGLD,EUR,2021-01-26
2.277,2.81,2.3028,2.6062,1244566.65,CGLD,EUR,2021-01-25
2.15,2.5,2.3,2.2873,632762.07,CGLD,EUR,2021-01-24
2.2272,2.581,2.581,2.3001,722491.02,CGLD,EUR,2021-01-23
2.2804,3.2,2.5247,2.5855,2287186.62,CGLD,EUR,2021-01-22
1.8347,3.1228,1.8754,2.5256,2121965.53,CGLD,EUR,2021-01-21
1.75,2.15,1.7905,1.8754,482259.93,CGLD,EUR,2021-01-20
1.7806,1.8947,1.86,1.7912,189465.74,CGLD,EUR,2021-01-19
1.7238,2.0349,1.7529,1.86,354777.31,CGLD,EUR,2021-01-18
1.6752,1.8198,1.7,1.753,118878.85,CGLD,EUR,2021-01-17
1.6557,1.8099,1.6604,1.7001,181922.55,CGLD,EUR,2021-01-16
1.61,1.771,1.7164,1.6564,190289.58,CGLD,EUR,2021-01-15
1.6946,1.8423,1.727,1.716,257498.87,CGLD,EUR,2021-01-14
1.55,1.7535,1.6128,1.7168,159397.69,CGLD,EUR,2021-01-13
1.5216,1.7393,1.5856,1.6037,168732.92,CGLD,EUR,2021-01-12
1.27,1.7747,1.732,1.5916,456580.21,CGLD,EUR,2021-01-11
1.65,1.8657,1.8431,1.7284,311222.31,CGLD,EUR,2021-01-10
1.7582,1.9317,1.8773,1.8337,410847.74,CGLD,EUR,2021-01-09
1.6012,2.095,1.8022,1.8865,809476.78,CGLD,EUR,2021-01-08
1.7402,2.1,1.8772,1.8039,787155.47,CGLD,EUR,2021-01-07
1.79,2.2,2.0842,1.8769,955581.48,CGLD,EUR,2021-01-06
1.214,3.4928,1.214,2.0841,3164911.23,CGLD,EUR,2021-01-05
1.07,1.2587,1.1281,1.2131,415696.08,CGLD,EUR,2021-01-04
1.0411,1.174,1.1624,1.1277,702476.09,CGLD,EUR,2021-01-03
1.0,1.205,1.2009,1.1635,943054.43,CGLD,EUR,2021-01-02
1.19,1.2426,1.2132,1.2001,225465.15,CGLD,EUR,2021-01-01
11.1638,13.1837,11.3138,12.5173,2470445.553959,UNI,USD,2021-01-26
10.879,12.9637,12.0423,11.3122,6637435.163113,UNI,USD,2021-01-25
9.1786,12.3195,9.3527,12.0407,6266644.583829,UNI,USD,2021-01-24
8.5,9.5384,8.704,9.3398,2340578.605445,UNI,USD,2021-01-23
7.0142,9.021,7.5848,8.7075,4064438.297655,UNI,USD,2021-01-22
7.3143,9.0412,8.9777,7.5714,3754334.91068,UNI,USD,2021-01-21
7.6331,9.049,8.5899,8.9794,3228075.476266,UNI,USD,2021-01-20
8.4455,9.67,9.1953,8.5947,3118249.126187,UNI,USD,2021-01-19
8.3012,9.8631,8.6852,9.194,3525316.682509,UNI,USD,2021-01-18
8.07,9.1737,8.3886,8.6782,5293882.554955,UNI,USD,2021-01-17
7.188,9.3595,7.3748,8.3963,7177662.382577,UNI,USD,2021-01-16
6.3706,7.4667,6.9418,7.365,5392383.679588,UNI,USD,2021-01-15
6.1799,7.1265,6.3402,6.9473,4346555.021416,UNI,USD,2021-01-14
5.2616,6.3799,5.5956,6.3398,2593161.314495,UNI,USD,2021-01-13
4.9601,5.8141,5.2497,5.5909,2711750.254898,UNI,USD,2021-01-12
4.3542,5.9988,5.9988,5.2521,6836660.538396,UNI,USD,2021-01-11
5.5028,6.5929,6.2453,5.9887,3577927.801613,UNI,USD,2021-01-10
5.67,6.371,5.8754,6.2453,2852421.687457,UNI,USD,2021-01-09
5.4802,6.3735,6.2818,5.8751,4076162.948205,UNI,USD,2021-01-08
6.02,6.8341,6.4419,6.2745,3893183.09304,UNI,USD,2021-01-07
6.0201,6.616,6.2725,6.437,4224685.052554,UNI,USD,2021-01-06
5.2001,6.5824,5.4252,6.2715,6619984.152942,UNI,USD,2021-01-05
4.881,6.2375,5.53,5.4248,8693660.077816,UNI,USD,2021-01-04
4.6801,5.65,4.8535,5.5241,7510445.799668,UNI,USD,2021-01-03
4.4937,5.1873,4.743,4.856,6949170.123999,UNI,USD,2021-01-02
4.6207,5.2813,5.157,4.7478,5919805.944551,UNI,USD,2021-01-01
26.51,27.3283,26.87,26.51,18290.194,NMR,USD,2021-01-26
26.6,27.6621,27.5648,26.903,90340.453,NMR,USD,2021-01-25
27.2584,29.0,28.0775,27.4852,64336.879,NMR,USD,2021-01-24
26.6779,28.8998,26.9831,28.0204,56431.883,NMR,USD,2021-01-23
25.2474,27.6659,26.0648,26.9965,94182.745,NMR,USD,2021-01-22
26.0,28.7557,28.7357,26.0659,82440.874,NMR,USD,2021-01-21
27.0462,29.99,28.3232,28.679,52270.689,NMR,USD,2021-01-20
28.3232,31.0999,30.1933,28.3232,81096.968,NMR,USD,2021-01-19
27.5,32.0,27.7685,30.2372,98147.277,NMR,USD,2021-01-18
26.5002,29.0,28.0944,27.7632,97314.67,NMR,USD,2021-01-17
27.055,29.98,27.1864,28.1115,91358.321,NMR,USD,2021-01-16
26.5,28.9368,27.7428,27.2077,81414.407,NMR,USD,2021-01-15
27.0166,30.0,28.237,27.694,96728.731,NMR,USD,2021-01-14
26.106,31.0,27.3586,28.236,140033.334,NMR,USD,2021-01-13
26.0,37.5,26.5125,27.3034,418956.727,NMR,USD,2021-01-12
25.0,27.8432,27.6036,26.5248,101507.792,NMR,USD,2021-01-11
27.0,32.0,28.2727,27.6074,118994.671,NMR,USD,2021-01-10
26.3111,28.63,26.563,28.2021,74313.693,NMR,USD,2021-01-09
26.27,28.8,28.3556,26.563,85997.853,NMR,USD,2021-01-08
27.6418,30.5,28.7276,28.3845,111954.411,NMR,USD,2021-01-07
27.8054,31.3884,28.6083,28.7615,107317.862,NMR,USD,2021-01-06
26.7908,31.46,27.9883,28.4734,186429.565,NMR,USD,2021-01-05
22.027,28.71,24.1001,27.9791,161642.101,NMR,USD,2021-01-04
22.5442,24.9,22.6838,24.0846,86246.242,NMR,USD,2021-01-03
22.2586,23.2003,22.9601,22.7186,49872.369,NMR,USD,2021-01-02
22.2396,23.705,22.3408,22.9184,37293.14,NMR,USD,2021-01-01
22.48577,23.99999,23.36844,23.20789,1090079.46,LINK,USD,2021-01-26
22.572,25.83917,24.83438,23.3881,4689609.65,LINK,USD,2021-01-25
23.15,24.94998,24.83174,24.83438,4264800.01,LINK,USD,2021-01-24
21.12108,25.511,21.573,24.83174,7366576.11,LINK,USD,2021-01-23
17.10429,22.47757,18.39637,21.56518,7633736.88,LINK,USD,2021-01-22
18.02953,22.03823,21.85267,18.41354,6167701.64,LINK,USD,2021-01-21
19.06001,21.98,20.55213,21.8575,5372167.17,LINK,USD,2021-01-20
20.32555,22.96573,22.02204,20.5531,5114683.91,LINK,USD,2021-01-19
21.11,23.69079,23.27016,22.03632,5091623.3,LINK,USD,2021-01-18
19.4,23.73,20.12977,23.26742,8620961.63,LINK,USD,2021-01-17
19.58,22.95833,20.75,20.12,11087036.27,LINK,USD,2021-01-16
17.51331,21.4,17.9642,20.76328,17067351.08,LINK,USD,2021-01-15
15.33229,17.97272,15.96946,17.97239,5658122.06,LINK,USD,2021-01-14
13.267,16.23696,13.95625,15.94516,5519061.76,LINK,USD,2021-01-13
13.63107,15.4875,14.66216,13.95404,6747611.01,LINK,USD,2021-01-12
12.5,16.25594,16.21124,14.66602,12131490.59,LINK,USD,2021-01-11
15.36001,18.5,17.62977,16.21958,6977888.64,LINK,USD,2021-01-10
15.0301,17.95897,15.26852,17.62978,5363151.37,LINK,USD,2021-01-09
14.05867,16.20612,15.99,15.24595,6764785.41,LINK,USD,2021-01-08
15.1,17.45,17.28044,15.99469,7765830.68,LINK,USD,2021-01-07
14.15591,17.35557,14.56674,17.27249,10648089.91,LINK,USD,2021-01-06
13.11426,14.94477,13.60098,14.56596,7178985.48,LINK,USD,2021-01-05
12.3511,15.71713,13.72075,13.60876,10599370.14,LINK,USD,2021-01-04
11.83,14.03648,12.23427,13.70702,6836216.01,LINK,USD,2021-01-03
11.46666,12.45457,11.88126,12.23513,3960880.09,LINK,USD,2021-01-02
11.08824,12.47666,11.24796,11.88126,3238494.13,LINK,USD,2021-01-01
18.5776,19.76,19.25359,19.13263,29975.8,LINK,EUR,2021-01-26
18.57119,21.2,20.37608,19.24349,504328.6,LINK,EUR,2021-01-25
19.09,20.5,20.3786,20.37873,307594.48,LINK,EUR,2021-01-24
17.375,20.98319,17.79418,20.38612,586816.24,LINK,EUR,2021-01-23
14.08391,18.53007,15.12834,17.72194,527509.82,LINK,EUR,2021-01-22
14.855,18.1719,18.02121,15.1336,493687.73,LINK,EUR,2021-01-21
15.68,18.12557,16.94966,18.01961,514357.44,LINK,EUR,2021-01-20
16.83,18.9151,18.23122,16.943,543424.56,LINK,EUR,2021-01-19
17.52251,19.56267,19.26689,18.22327,471849.19,LINK,EUR,2021-01-18
16.05392,19.7,16.66343,19.28302,838341.67,LINK,EUR,2021-01-17
16.25352,18.9,17.23278,16.65589,1093045.32,LINK,EUR,2021-01-16
14.4563,17.74999,14.77017,17.22013,2285014.49,LINK,EUR,2021-01-15
12.64955,14.77177,13.1247,14.76891,558751.98,LINK,EUR,2021-01-14
10.94384,13.34268,11.4058,13.1247,463086.09,LINK,EUR,2021-01-13
11.209,12.73,11.9598,11.37508,598593.17,LINK,EUR,2021-01-12
9.60001,13.19599,13.18137,11.97877,1060451.71,LINK,EUR,2021-01-11
12.05001,14.95,14.32922,13.18126,666337.95,LINK,EUR,2021-01-10
12.27815,14.53413,12.46784,14.27212,438657.27,LINK,EUR,2021-01-09
11.55,13.22215,13.0489,12.4649,735017.08,LINK,EUR,2021-01-08
12.254,14.18457,13.98476,13.02191,710971.96,LINK,EUR,2021-01-07
11.481,14.0572,11.8427,13.95512,965827.72,LINK,EUR,2021-01-06
10.69935,12.11556,11.11794,11.82338,655881.31,LINK,EUR,2021-01-05
9.5,11.96,10.65925,11.08411,1053043.78,LINK,EUR,2021-01-04
9.3,10.85998,9.84161,10.64739,667561.5,LINK,EUR,2021-01-03
8.65,10.09331,9.7,9.84469,389878.16,LINK,EUR,2021-01-02
9.0884,10.18594,9.20031,9.708,273856.36,LINK,EUR,2021-01-01
19.75,20.71,20.65,20.05,17285.835666,REP,USD,2021-01-26
20.45,21.76,21.35,20.65,77233.047367,REP,USD,2021-01-25
20.86,22.58,21.2,21.36,64875.3218,REP,USD,2021-01-24
20.51,23.0,21.22,21.25,78746.27212,REP,USD,2021-01-23
18.97,23.25,20.61,21.23,139050.435917,REP,USD,2021-01-22
20.0,25.46,23.78,20.69,278826.246489,REP,USD,2021-01-21
21.8,31.0,22.37,23.54,711228.213046,REP,USD,2021-01-20
19.28,23.45,21.07,22.37,105576.574921,REP,USD,2021-01-19
